sheet,support_item_number,support_item_name,registration_group_number,registration_group_name,support_category_number,support_category_number_pace,support_category_name,support_category_name_pace,unit,quote,start_date,start_date_iso,end_date,end_date_iso,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Remote,Very Remote,Non-Face-to-Face Support Provision,Provider Travel,Short Notice Cancellations,NDIA Requested Reports,Irregular SIL Supports,type
Current Support Items,15_413_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Weekday Evening,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$157.77,$157.77,$157.77,$157.77,$157.77,$157.77,$157.77,$157.77,$220.88,$236.66,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_414_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Saturday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$204.12,$204.12,$204.12,$204.12,$204.12,$204.12,$204.12,$204.12,$285.77,$306.18,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_415_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Sunday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$234.67,$234.67,$234.67,$234.67,$234.67,$234.67,$234.67,$234.67,$328.54,$352.01,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_416_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Public Holiday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$265.20,$265.20,$265.20,$265.20,$265.20,$265.20,$265.20,$265.20,$371.28,$397.80,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_417_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Weekday Night,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$160.73,$160.73,$160.73,$160.73,$160.73,$160.73,$160.73,$160.73,$225.02,$241.10,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_418_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Weekday Daytime,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$169.16,$169.16,$169.16,$169.16,$169.16,$169.16,$169.16,$169.16,$236.82,$253.74,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_419_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Weekday Evening,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$186.63,$186.63,$186.63,$186.63,$186.63,$186.63,$186.63,$186.63,$261.28,$279.95,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_420_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Saturday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$241.52,$241.52,$241.52,$241.52,$241.52,$241.52,$241.52,$241.52,$338.13,$362.28,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_421_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Sunday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$277.69,$277.69,$277.69,$277.69,$277.69,$277.69,$277.69,$277.69,$388.77,$416.54,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_422_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Public Holiday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$313.86,$313.86,$313.86,$313.86,$313.86,$313.86,$313.86,$313.86,$439.40,$470.79,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_423_0114_1_3,Delivery of Health Supports by a Clinical Nurse Consultant - Weekday Night,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$190.12,$190.12,$190.12,$190.12,$190.12,$190.12,$190.12,$190.12,$266.17,$285.18,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_424_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Weekday Daytime,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$176.85,$176.85,$176.85,$176.85,$176.85,$176.85,$176.85,$176.85,$247.59,$265.28,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_425_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Weekday Evening,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$195.09,$195.09,$195.09,$195.09,$195.09,$195.09,$195.09,$195.09,$273.13,$292.64,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_426_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Saturday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$252.51,$252.51,$252.51,$252.51,$252.51,$252.51,$252.51,$252.51,$353.51,$378.77,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_427_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Sunday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$290.33,$290.33,$290.33,$290.33,$290.33,$290.33,$290.33,$290.33,$406.46,$435.50,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_428_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Public Holiday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$328.16,$328.16,$328.16,$328.16,$328.16,$328.16,$328.16,$328.16,$459.42,$492.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_429_0114_1_3,Delivery of Health Supports by a Nurse Practitioner - Weekday Night,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$198.75,$198.75,$198.75,$198.75,$198.75,$198.75,$198.75,$198.75,$278.25,$298.13,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_501_0119_1_3,Provision of Hearing Services by an Audiologist,0119,Specialised Hearing Services,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_502_0134_1_3,Provision of Hearing Services by an Audiologist,0134,Hearing Services,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_503_0134_1_3,Provision of Hearing Services by an Audiometrist,0134,Hearing Services,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.83,$166.83,$166.83,$166.83,$166.83,$166.83,$166.83,$166.83,$233.56,$250.25,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_606_0118_1_3,Early Childhood Intervention Professional - Counsellor,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_609_0118_1_3,Early Childhood Intervention Professional - Exercise Physiologist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$233.79,$250.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_610_0118_1_3,Early Childhood Intervention Professional - Art Therapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20251124,2025-11-24,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_610_0118_1_3,Early Childhood Intervention Professional - Art Therapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,20251123,2025-11-23,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20251124,2025-11-24,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_610_0128_1_3,Assessment Recommendation Therapy or Training - Art Therapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,20251123,2025-11-23,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_611_0128_1_3,Assessment Recommendation Therapy or Training - Audiologist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_613_0118_1_3,Early Childhood Intervention Professional - Developmental educator,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_613_0128_1_3,Assessment Recommendation Therapy or Training - Developmental Educator,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20251124,2025-11-24,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_615_0118_1_3,Early Childhood Intervention Professional - Music Therapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,20251123,2025-11-23,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,20251123,2025-11-23,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_615_0128_1_3,Assessment Recommendation Therapy or Training - Music Therapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20251124,2025-11-24,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_617_0118_1_3,Early Childhood Intervention Professional - Occupational Therapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_617_0128_1_3,Assessment Recommendation Therapy or Training - Occupational Therapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_618_0128_1_3,Assessment Recommendation Therapy or Training - Orthoptist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_619_0118_1_3,Early Childhood Intervention Professional - Podiatrist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$264.59,$283.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_619_0128_1_3,Assessment Recommendation Therapy or Training - Podiatrist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$264.59,$283.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_620_0128_1_3,Assessment Recommendation Therapy or Training - Rehabilitation Counsellor,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_621_0118_1_3,Early Childhood Intervention Professional - Social worker,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_621_0128_1_3,Assessment Recommendation Therapy or Training - Social Worker,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_622_0118_1_3,Early Childhood Intervention Professional - Speech Pathologist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_622_0128_1_3,Assessment Recommendation Therapy or Training - Speech Pathologist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_625_0118_1_3,Early Childhood Intervention Professional - Early Childhood Teacher or Educator,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_799_0103_6_3,Provider travel - non-labour costs,0103,Assistive Products For Personal Care And Safety,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0106_1_3,Provider travel - non-labour costs,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0114_1_3,Provider travel - non-labour costs,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0117_1_3,Provider travel - non-labour costs,0117,Development Of Daily Living And Life Skills,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0118_1_3,Provider travel - non-labour costs,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0119_1_3,Provider travel - non-labour costs,0119,Specialised Hearing Services,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0126_1_3,Provider travel - non-labour costs,0126,Exercise Physiology & Personal Well-being Activities,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0128_1_3,Provider travel - non-labour costs,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0134_1_3,Provider travel - non-labour costs,0134,Hearing Services,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,15_799_0135_1_3,Provider travel - non-labour costs,0135,Customised Prosthetics (includes Orthotics),15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Legacy Support Items,14_799_0127_8_3,Provider travel - non-labour costs,0127,Management of Funding for Supports,14,14,Improved Life Choices,Choice and Control,E,No,20250701,2025-07-01,20251231,2025-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Legacy Support Items,14_031_0127_8_3,CB and Training in Plan and Financial Management by a Plan Manager,0127,Management of Funding for Supports,14,14,Improved Life Choices,Choice and Control,H,No,20240701,2024-07-01,20260930,2026-09-30,$65.09,$65.09,$65.09,$65.09,$65.09,$65.09,$65.09,$65.09,$91.13,$97.64,Y,Y,Y,N,N,Price Limited Supports
Legacy Support Items,15_036_0114_1_3,Individual Assessment And Support By A Nurse,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20240701,2024-07-01,20260930,2026-09-30,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$173.67,$186.08,Y,Y,Y,Y,N,Price Limited Supports
Legacy Support Items,15_051_0114_1_3,Community Nursing Care For Continence Aid,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20240701,2024-07-01,20260930,2026-09-30,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$124.05,$173.67,$186.08,Y,Y,Y,Y,N,Price Limited Supports
Legacy Support Items,01_022_0120_1_1,Assistance With The Cost Of Preparation And Delivery Of Meals,0120,Household Tasks,1,1,Assistance with Daily Life (Includes SIL),Assistance with Daily Life,E,Yes,20240701,2024-07-01,20270930,2027-09-30,NA,NA,NA,NA,NA,,,,,,,,,,,
